web,plant,symmetry,n.poll,n.shared,n.shared.a,n.shared.z,mn.n.shared,mn.n.shared.a,mn.n.shared.z,md.n.shared,md.n.shared.a,md.n.shared.z
M_PL_026,Abutilon depauperatum,actinomorphic,1,1,0,0,0.759615384615385,0.729411764705882,0.944444444444444,1,1,1
M_PL_026,Acacia macracantha,actinomorphic,1,1,0,0,0.759615384615385,0.729411764705882,0.944444444444444,1,1,1
M_PL_026,Ageratum conyzoides,actinomorphic,1,1,0,0,0.0576923076923077,0.0588235294117647,0.0555555555555556,0,0,0
M_PL_026,Bacopa monniera,actinomorphic,1,1,0,0,0.759615384615385,0.729411764705882,0.944444444444444,1,1,1
M_PL_026,Bastardia viscosa,actinomorphic,1,1,0,0,0.759615384615385,0.729411764705882,0.944444444444444,1,1,1
M_PL_026,Bougainvillea sp1 M_PL_026,actinomorphic,1,1,0,0,0.125,0.117647058823529,0.166666666666667,0,0,0
M_PL_026,Brassica campestris,actinomorphic,1,1,0,0,0.759615384615385,0.729411764705882,0.944444444444444,1,1,1
M_PL_026,Bursera graveolens,actinomorphic,1,1,0,0,0.759615384615385,0.729411764705882,0.944444444444444,1,1,1
M_PL_026,Cacabus miersii,actinomorphic,1,1,0,0,0.0288461538461538,0.0352941176470588,0,0,0,0
M_PL_026,Caesalpinia pulcherrima,zygomorphic,1,1,0,0,0.759615384615385,0.732558139534884,0.941176470588235,1,1,1
M_PL_026,Canna sp1 M_PL_026,zygomorphic,1,1,0,0,0.759615384615385,0.732558139534884,0.941176470588235,1,1,1
M_PL_026,Capsicum frutescens,actinomorphic,1,1,0,0,0.0576923076923077,0.0470588235294118,0.0555555555555556,0,0,0
M_PL_026,Cardiospermum galapageium,actinomorphic,1,1,0,0,0.759615384615385,0.729411764705882,0.944444444444444,1,1,1
M_PL_026,Carica papaya,actinomorphic,1,1,0,0,0.0288461538461538,0.0352941176470588,0,0,0,0
M_PL_026,Cassia occidentalis,zygomorphic,1,1,0,0,0.759615384615385,0.732558139534884,0.941176470588235,1,1,1
M_PL_026,Castela galapageia,actinomorphic,1,1,0,0,0.759615384615385,0.729411764705882,0.944444444444444,1,1,1
M_PL_026,Catharanthus roseus,actinomorphic,1,1,0,0,0.125,0.117647058823529,0.166666666666667,0,0,0
M_PL_026,Chicocca alba,actinomorphic,1,1,0,0,0.759615384615385,0.729411764705882,0.944444444444444,1,1,1
M_PL_026,Clerodendrum molle glabr.,actinomorphic,1,1,0,0,0.759615384615385,0.729411764705882,0.944444444444444,1,1,1
M_PL_026,Coffea arabica,actinomorphic,1,1,0,0,0.759615384615385,0.729411764705882,0.944444444444444,1,1,1
M_PL_026,Cordia sp1 M_PL_026,actinomorphic,1,1,0,0,0.00961538461538462,0.0117647058823529,0,0,0,0
M_PL_026,Crotalaria incana,zygomorphic,1,1,0,0,0.759615384615385,0.732558139534884,0.941176470588235,1,1,1
M_PL_026,Cucurbita pepo,actinomorphic,1,1,0,0,0.759615384615385,0.729411764705882,0.944444444444444,1,1,1
M_PL_026,Cuphea racemosa,actinomorphic,1,1,0,0,0.759615384615385,0.729411764705882,0.944444444444444,1,1,1
M_PL_026,Encelia hispida,actinomorphic,1,0,0,0,0,0,0,0,0,0
M_PL_026,Euphorbia cyathophora,actinomorphic,1,1,0,0,0.759615384615385,0.729411764705882,0.944444444444444,1,1,1
M_PL_026,Galactea striata,zygomorphic,1,1,0,0,0.759615384615385,0.732558139534884,0.941176470588235,1,1,1
M_PL_026,Galvezia leucantha,zygomorphic,1,1,0,0,0.759615384615385,0.732558139534884,0.941176470588235,1,1,1
M_PL_026,Galvezia leucantha pubescen,zygomorphic,1,1,0,0,0.759615384615385,0.732558139534884,0.941176470588235,1,1,1
M_PL_026,Geoffroea spinosa,zygomorphic,1,1,0,0,0.759615384615385,0.732558139534884,0.941176470588235,1,1,1
M_PL_026,Hibiscus teliaceus,actinomorphic,1,1,0,0,0.759615384615385,0.729411764705882,0.944444444444444,1,1,1
M_PL_026,Inga edulis,zygomorphic,1,1,0,0,0.759615384615385,0.732558139534884,0.941176470588235,1,1,1
M_PL_026,Ipomoea linearifolia,actinomorphic,1,1,0,0,0.759615384615385,0.729411764705882,0.944444444444444,1,1,1
M_PL_026,Ipomoea pes-caprae,actinomorphic,1,1,0,0,0.759615384615385,0.729411764705882,0.944444444444444,1,1,1
M_PL_026,Ipomoea sp1 M_PL_026,actinomorphic,1,1,0,0,0.0288461538461538,0.0352941176470588,0,0,0,0
M_PL_026,Jaegeria gracilis,actinomorphic,1,1,0,0,0.0576923076923077,0.0588235294117647,0.0555555555555556,0,0,0
M_PL_026,Lantana peducularis,actinomorphic,1,1,0,0,0.759615384615385,0.729411764705882,0.944444444444444,1,1,1
M_PL_026,Lycopersicon cheesmanii minor,actinomorphic,1,0,0,0,0,0,0,0,0,0
M_PL_026,Macraea laricifolia,actinomorphic,1,1,0,0,0.759615384615385,0.729411764705882,0.944444444444444,1,1,1
M_PL_026,Malvastrum coromandelianum,actinomorphic,1,1,0,0,0.759615384615385,0.729411764705882,0.944444444444444,1,1,1
M_PL_026,Mentzelia aspera,actinomorphic,1,1,0,0,0.759615384615385,0.729411764705882,0.944444444444444,1,1,1
M_PL_026,Miconia robinsoniana,actinomorphic,1,1,0,0,0.759615384615385,0.729411764705882,0.944444444444444,1,1,1
M_PL_026,Mirabilis jalapa,actinomorphic,1,1,0,0,0.759615384615385,0.729411764705882,0.944444444444444,1,1,1
M_PL_026,Nolana galapagensis,actinomorphic,1,1,0,0,0.759615384615385,0.729411764705882,0.944444444444444,1,1,1
M_PL_026,Opuntia echios gigantea,actinomorphic,1,1,0,0,0.759615384615385,0.729411764705882,0.944444444444444,1,1,1
M_PL_026,Opuntia megasperma,actinomorphic,1,1,0,0,0.759615384615385,0.729411764705882,0.944444444444444,1,1,1
M_PL_026,Opuntia sp1 M_PL_026,actinomorphic,1,1,0,0,0.125,0.117647058823529,0.166666666666667,0,0,0
M_PL_026,Opuntia sp2 M_PL_026,actinomorphic,1,1,0,0,0.0288461538461538,0.0352941176470588,0,0,0,0
M_PL_026,Parkinsonia aculeata,zygomorphic,1,1,0,0,0.759615384615385,0.732558139534884,0.941176470588235,1,1,1
M_PL_026,Passiflora foetida,actinomorphic,1,1,0,0,0.759615384615385,0.729411764705882,0.944444444444444,1,1,1
M_PL_026,Persea maericana,actinomorphic,1,1,0,0,0.759615384615385,0.729411764705882,0.944444444444444,1,1,1
M_PL_026,Phyla sp1 M_PL_026,actinomorphic,1,1,0,0,0.0769230769230769,0.0705882352941176,0.111111111111111,0,0,0
M_PL_026,Physalis pubescens,actinomorphic,1,1,0,0,0.759615384615385,0.729411764705882,0.944444444444444,1,1,1
M_PL_026,Piscidia carthagenesis,zygomorphic,1,1,0,0,0.759615384615385,0.732558139534884,0.941176470588235,1,1,1
M_PL_026,Polygonum opelousanum,actinomorphic,1,1,0,0,0.0576923076923077,0.0588235294117647,0.0555555555555556,0,0,0
M_PL_026,Portulaca oleracea,actinomorphic,1,1,0,0,0.759615384615385,0.729411764705882,0.944444444444444,1,1,1
M_PL_026,Psidium guajava,actinomorphic,1,1,0,0,0.759615384615385,0.729411764705882,0.944444444444444,1,1,1
M_PL_026,Psychotria rufipes,actinomorphic,1,1,0,0,0.759615384615385,0.729411764705882,0.944444444444444,1,1,1
M_PL_026,Rhynchosia minima,zygomorphic,1,1,0,0,0.759615384615385,0.732558139534884,0.941176470588235,1,1,1
M_PL_026,Scalesia affinis,actinomorphic,1,1,0,0,0.759615384615385,0.729411764705882,0.944444444444444,1,1,1
M_PL_026,Scalesia helleri,actinomorphic,1,1,0,0,0.759615384615385,0.729411764705882,0.944444444444444,1,1,1
M_PL_026,Scalesia pedunculata,actinomorphic,1,1,0,0,0.759615384615385,0.729411764705882,0.944444444444444,1,1,1
M_PL_026,Scalesia sp1 M_PL_026,actinomorphic,1,1,0,0,0.759615384615385,0.729411764705882,0.944444444444444,1,1,1
M_PL_026,Scaveola plumieri,zygomorphic,1,1,0,0,0.759615384615385,0.732558139534884,0.941176470588235,1,1,1
M_PL_026,Sesuvium portulacastrum,actinomorphic,1,1,0,0,0.759615384615385,0.729411764705882,0.944444444444444,1,1,1
M_PL_026,Setaria geniculta,NA,1,1,0,0,0.0576923076923077,0.0581395348837209,0.0555555555555556,0,0,0
M_PL_026,Sida acuta,actinomorphic,1,1,0,0,0.759615384615385,0.729411764705882,0.944444444444444,1,1,1
M_PL_026,Sida paniculata,actinomorphic,1,1,0,0,0.759615384615385,0.729411764705882,0.944444444444444,1,1,1
M_PL_026,Sida spinosa,actinomorphic,1,1,0,0,0.759615384615385,0.729411764705882,0.944444444444444,1,1,1
M_PL_026,Sonchus oleraceus,actinomorphic,1,1,0,0,0.759615384615385,0.729411764705882,0.944444444444444,1,1,1
M_PL_026,Stachtarpheta cayanensis,actinomorphic,1,1,0,0,0.759615384615385,0.729411764705882,0.944444444444444,1,1,1
M_PL_026,Tetramerium nervosum,zygomorphic,1,1,0,0,0.759615384615385,0.732558139534884,0.941176470588235,1,1,1
M_PL_026,Vallesia glabra,actinomorphic,1,1,0,0,0.759615384615385,0.729411764705882,0.944444444444444,1,1,1
M_PL_027,Cassinia vauvilliersi,actinomorphic,12,7,6,0,1,1.06666666666667,0.5,1,1,0.5
M_PL_027,Pratia angulata,actinomorphic,11,6,6,0,0.764705882352941,0.8,0.5,1,1,0.5
M_PL_027,Gentiana corymbifera,actinomorphic,10,8,8,0,1.41176470588235,1.6,0,1,1,0
M_PL_027,Wahlenbergia albomarginata,actinomorphic,10,9,9,0,1.58823529411765,1.8,0,1,2,0
M_PL_027,Celmisia coriacea,actinomorphic,9,8,8,1,1.29411764705882,1.26666666666667,1.5,1,1,1.5
M_PL_027,Galium propinquum,actinomorphic,9,6,6,0,0.764705882352941,0.8,0.5,0,0,0.5
M_PL_027,Helichrysum bellidioides,actinomorphic,8,5,5,0,1.11764705882353,1.2,0.5,1,1,0.5
M_PL_027,Celmisia armstrongii,actinomorphic,7,7,7,1,0.764705882352941,0.733333333333333,1,0,0,1
M_PL_027,Chrysanthemum leucanthemum,actinomorphic,7,6,5,0,1.29411764705882,1.4,0.5,1,1,0.5
M_PL_027,Craspedia uniflora,actinomorphic,7,7,7,0,1.52941176470588,1.73333333333333,0,1,1,0
M_PL_027,Hoheria glabrata,actinomorphic,7,3,3,0,0.588235294117647,0.666666666666667,0,0,1,0
M_PL_027,Senecio bellidioides,actinomorphic,6,4,4,0,0.823529411764706,0.933333333333333,0,0,0,0
M_PL_027,Hebe odora,zygomorphic,5,4,2,1,0.647058823529412,0.625,1,1,1,1
M_PL_027,Senecio bidwilli,actinomorphic,4,3,3,0,0.941176470588235,1,0.5,1,1,0.5
M_PL_027,Parahebe lyalii,actinomorphic,3,2,2,0,0.647058823529412,0.733333333333333,0,1,1,0
M_PL_027,Ranunculus lyalii,actinomorphic,2,2,2,0,0.411764705882353,0.4,0.5,0,0,0.5
M_PL_027,Senecio scorzoneroides,actinomorphic,2,0,0,0,0,0,0,0,0,0
M_PL_027,Ourisia macrocarpa,zygomorphic,1,1,0,0,0.176470588235294,0.125,1,0,0,1
M_PL_028,Leptospermum scoparium,actinomorphic,43,27,26,6,2.95,3.24137931034483,2.18181818181818,2,3,1
M_PL_028,Hebe salicifolia,zygomorphic,31,22,16,8,2.2,2.56666666666667,1.1,1,2,0.5
M_PL_028,Discaria toumatou,actinomorphic,25,20,20,3,2.825,3.41379310344828,1.27272727272727,2,3,1
M_PL_028,Olearia virgata,actinomorphic,17,12,10,0,0.725,0.862068965517241,0.363636363636364,0,0,0
M_PL_028,Aciphylla subflavellata,actinomorphic,16,15,15,1,1.875,2.31034482758621,0.727272727272727,1,1,0
M_PL_028,Cassinia fulvida,actinomorphic,16,14,14,6,2.35,2.58620689655172,1.72727272727273,1,2,1
M_PL_028,Cirsium arvense,actinomorphic,16,15,13,4,1.95,2.13793103448276,1.45454545454545,1,1,1
M_PL_028,Corokia cotoneaster,actinomorphic,16,15,15,3,2.325,2.75862068965517,1.18181818181818,1,2,1
M_PL_028,Celmisia spectabilis,actinomorphic,14,11,11,3,1.575,1.82758620689655,0.909090909090909,1,2,1
M_PL_028,Dracuphyllum acerosum,actinomorphic,13,8,7,0,0.425,0.517241379310345,0.181818181818182,0,0,0
M_PL_028,Achillea millefolium,actinomorphic,12,10,10,3,1.9,2.24137931034483,1,1,1,0
M_PL_028,Helichrysum selago,actinomorphic,12,11,10,2,1.4,1.6551724137931,0.727272727272727,1,1,0
M_PL_028,Pratia angulata,actinomorphic,12,11,10,1,1.675,2.13793103448276,0.454545454545455,1,1,0
M_PL_028,Galium propinquum,actinomorphic,10,9,9,1,1.325,1.68965517241379,0.363636363636364,1,2,0
M_PL_028,Raoulia subsericea,actinomorphic,10,9,9,2,1.275,1.48275862068966,0.727272727272727,1,1,1
M_PL_028,Wahlenbergia albomarginata,actinomorphic,10,10,10,3,1.3,1.48275862068966,0.818181818181818,1,1,1
M_PL_028,Pimelea traversii,actinomorphic,9,9,9,2,1.4,1.6551724137931,0.727272727272727,1,1,1
M_PL_028,Celmisia gracilenta,actinomorphic,8,8,8,0,0.825,1.06896551724138,0.181818181818182,1,1,0
M_PL_028,Rosa rubiginosa,actinomorphic,8,8,8,1,1.35,1.58620689655172,0.727272727272727,1,2,1
M_PL_028,Hebe brachysiphon,zygomorphic,7,7,6,6,0.975,1,0.9,0.5,1,0
M_PL_028,Muehlenbeckia axillaris,actinomorphic,7,6,6,0,0.825,1.06896551724138,0.181818181818182,1,1,0
M_PL_028,Isotoma fluviatilis,actinomorphic,6,6,6,1,1.225,1.58620689655172,0.272727272727273,1,2,0
M_PL_028,Parahebe decora,zygomorphic,6,6,6,3,0.85,0.933333333333333,0.6,1,1,0
M_PL_028,Pimelea sericeo-villosa,actinomorphic,6,5,5,0,0.425,0.586206896551724,0,0,1,0
M_PL_028,Potentilla anserina,actinomorphic,6,5,5,0,0.525,0.689655172413793,0.0909090909090909,0,1,0
M_PL_028,Brachyome sinclairii,actinomorphic,5,3,3,1,0.725,0.827586206896552,0.454545454545455,0.5,1,0
M_PL_028,Epilobium sp1 M_PL_028,actinomorphic,5,5,5,1,0.325,0.344827586206897,0.272727272727273,0,0,0
M_PL_028,Carmichaelia angusta,zygomorphic,4,1,1,1,0.125,0.133333333333333,0.1,0,0,0
M_PL_028,Raoulia lutescens,actinomorphic,4,3,3,0,0.275,0.379310344827586,0,0,0,0
M_PL_028,Echium vulgare,actinomorphic,3,2,2,0,0.15,0.137931034482759,0.181818181818182,0,0,0
M_PL_028,Parahebe lyalii,actinomorphic,3,3,3,1,0.525,0.586206896551724,0.363636363636364,0,0,0
M_PL_028,Trifolium repens,zygomorphic,3,3,2,1,0.3,0.3,0.3,0,0,0
M_PL_028,Trifolium pratense,zygomorphic,2,2,1,2,0.375,0.433333333333333,0.2,0,0,0
M_PL_028,Verbascum thapsis,zygomorphic,2,2,1,1,0.4,0.5,0.1,0,0.5,0
M_PL_028,Cytisus scoparius,zygomorphic,1,1,0,0,0.225,0.3,0,0,0,0
M_PL_028,Digitalis purpurea,zygomorphic,1,1,0,0,0.05,0.0333333333333333,0.1,0,0,0
M_PL_028,Linum catharticum,actinomorphic,1,1,0,0,0.325,0.379310344827586,0.181818181818182,0,0,0
M_PL_028,Lupinus polyphyllus,zygomorphic,1,1,0,0,0.175,0.233333333333333,0,0,0,0
M_PL_028,Marrubium vulgare,zygomorphic,1,1,0,0,0.075,0.1,0,0,0,0
M_PL_028,Muehlenbeckia complexa,actinomorphic,1,1,0,0,0.25,0.344827586206897,0,0,0,0
M_PL_028,Raoulia mammilaris,actinomorphic,1,1,0,0,0.375,0.482758620689655,0.0909090909090909,0,0,0
M_PL_029,Leptospermum scoparium,actinomorphic,43,16,15,4,2.16666666666667,2.025,2.875,2,2,3
M_PL_029,Hebe subalpina,zygomorphic,22,17,14,9,2.54166666666667,2.46341463414634,3,3,3,4
M_PL_029,Celmisia spectabilis,actinomorphic,14,11,11,5,2.47916666666667,2.4,2.875,2,2,2.5
M_PL_029,Cassinia vauvilliersii,actinomorphic,12,8,8,3,1.375,1.275,1.875,1,1,1.5
M_PL_029,Celmisia discolor,actinomorphic,12,11,11,3,1.85416666666667,1.825,2,1.5,1,2
M_PL_029,Helichrysum selago,actinomorphic,12,10,10,3,1.64583333333333,1.6,1.875,1,1,2
M_PL_029,Pratia angulata,actinomorphic,12,10,10,1,1.1875,1.225,1,1,1,1
M_PL_029,Celmisia petiolata,actinomorphic,10,9,9,5,1.97916666666667,1.875,2.5,2,2,2
M_PL_029,Galium propinquum,actinomorphic,10,10,9,1,1.10416666666667,1.1,1.125,1,1,1
M_PL_029,Hebe pinguifolia,zygomorphic,10,9,8,5,1.6875,1.60975609756098,2.14285714285714,2,1,2
M_PL_029,Raoulia subsericea,actinomorphic,10,8,8,3,1.1875,1.125,1.5,1,1,1.5
M_PL_029,Wahlenbergia albomarginata,actinomorphic,10,10,10,3,1.91666666666667,1.875,2.125,2,2,2
M_PL_029,Pimelea traversii,actinomorphic,9,9,9,1,0.6875,0.75,0.375,0,0,0
M_PL_029,Celmisia gracilenta,actinomorphic,8,6,6,0,0.4375,0.5,0.125,0,0,0
M_PL_029,Helichrysum bellidioides,actinomorphic,8,7,7,3,1.70833333333333,1.65,2,1,1,2
M_PL_029,Chrysanthemum leucanthemum,actinomorphic,7,7,7,3,1.33333333333333,1.175,2.125,1,1,2
M_PL_029,Craspedia uniflora,actinomorphic,7,7,7,4,1.35416666666667,1.2,2.125,1,1,1.5
M_PL_029,Dracophyllum pronum,actinomorphic,7,6,6,3,0.770833333333333,0.65,1.375,1,0.5,1
M_PL_029,Euphrasia revoluta,zygomorphic,7,6,6,4,1.83333333333333,1.80487804878049,2,2,2,2
M_PL_029,Muehlenbeckia axillaris,actinomorphic,7,6,6,1,0.875,0.9,0.75,1,1,1
M_PL_029,Phyllachne colensoi,actinomorphic,7,6,6,3,1.75,1.7,2,1,1,1.5
M_PL_029,Hebe epacridea,zygomorphic,6,5,4,5,1.39583333333333,1.26829268292683,2.14285714285714,1,1,2
M_PL_029,Hieracium praealtum,actinomorphic,6,6,6,2,0.8125,0.825,0.75,1,1,0
M_PL_029,Leucogenes grandiceps,actinomorphic,6,6,6,3,1.75,1.7,2,1,1,1.5
M_PL_029,Parahebe decora,zygomorphic,6,6,6,4,1.22916666666667,1.19512195121951,1.42857142857143,1,1,1
M_PL_029,Brachycome sinlcairii,actinomorphic,5,3,3,1,0.729166666666667,0.7,0.875,1,1,1
M_PL_029,Drapetes dieffenbachii,actinomorphic,5,4,4,3,1.58333333333333,1.525,1.875,1,1,1.5
M_PL_029,Epilobium sp1 M_PL_029,actinomorphic,5,5,5,2,0.6875,0.6,1.125,0,0,1
M_PL_029,Geum uniflorum,actinomorphic,5,5,5,3,1.70833333333333,1.65,2,1.5,1,2
M_PL_029,Hebe odora,zygomorphic,5,3,3,2,0.645833333333333,0.609756097560976,0.857142857142857,1,1,1
M_PL_029,Aciphylla scott-thompsoni,actinomorphic,4,4,3,2,1.08333333333333,1,1.5,1,1,1.5
M_PL_029,Anisotome aromatica,actinomorphic,4,4,4,0,0.520833333333333,0.55,0.375,0,0,0
M_PL_029,Celmisia laricifolia,actinomorphic,4,4,3,1,0.895833333333333,0.875,1,1,1,1
M_PL_029,Cotula pyrethrifolia,actinomorphic,4,3,3,2,0.895833333333333,0.85,1.125,1,1,1
M_PL_029,Donatia novae-zelandiae,actinomorphic,4,4,4,2,0.791666666666667,0.7,1.25,1,1,1.5
M_PL_029,Hypochaeris radicata,actinomorphic,4,4,4,1,0.833333333333333,0.8,1,1,1,1
M_PL_029,Raoulia grandiflora,actinomorphic,4,4,4,2,1.41666666666667,1.375,1.625,1,1,1.5
M_PL_029,Viola cunninghamii,zygomorphic,4,4,3,3,0.520833333333333,0.463414634146341,0.857142857142857,0,0,1
M_PL_029,Galium perpusillum,actinomorphic,3,3,3,2,0.895833333333333,0.85,1.125,1,1,1
M_PL_029,Hieracium pilosella,actinomorphic,3,2,2,0,0.5,0.55,0.25,0,0,0
M_PL_029,Ranunculus enysii,actinomorphic,3,3,3,2,1.20833333333333,1.15,1.5,1,1,2
M_PL_029,Celmisia lyalii,actinomorphic,2,2,2,1,0.3125,0.3,0.375,0,0,0
M_PL_029,Celmisia sessiliflora,actinomorphic,2,1,1,1,0.520833333333333,0.5,0.625,1,0.5,1
M_PL_029,Euphrasia zelandica,actinomorphic,2,2,2,1,0.25,0.2,0.5,0,0,0.5
M_PL_029,Ourisia caespitosa,zygomorphic,2,2,2,1,0.6875,0.682926829268293,0.714285714285714,1,1,1
M_PL_029,Anisotome flexuosus,actinomorphic,1,1,0,0,0.333333333333333,0.375,0.125,0,0,0
M_PL_029,Gentiana montana,actinomorphic,1,1,0,0,0.0208333333333333,0.025,0,0,0,0
M_PL_029,Pratia macrodon,actinomorphic,1,1,0,0,0.0416666666666667,0.025,0.125,0,0,0
M_PL_029,Senecio scorzoneroides,actinomorphic,1,1,0,0,0.0208333333333333,0.025,0,0,0,0
M_PL_030,Ludwigia nervosa,actinomorphic,16,12,8,3,1.07407407407407,1.05555555555556,1,1,1,0.5
M_PL_030,Hyptis dilatata,zygomorphic,10,7,3,2,0.592592592592593,0.736842105263158,0.285714285714286,0,1,0
M_PL_030,Besmoscelis villosa,actinomorphic,6,5,5,1,0.703703703703704,0.777777777777778,0.625,0,1,0
M_PL_030,Cuphea o'donellii,actinomorphic,6,4,3,0,0.259259259259259,0.277777777777778,0.25,0,0,0
M_PL_030,Hyptis conferta,zygomorphic,5,3,1,3,0.37037037037037,0.368421052631579,0.428571428571429,0,0,0
M_PL_030,Pterolepis glomerata,actinomorphic,5,4,4,0,0.407407407407407,0.5,0.125,0,0,0
M_PL_030,Aeschynomene pratensis,zygomorphic,4,2,1,1,0.148148148148148,0.157894736842105,0.142857142857143,0,0,0
M_PL_030,Sauvagesia rubiginosa,actinomorphic,4,4,4,0,0.37037037037037,0.444444444444444,0.125,0,0,0
M_PL_030,Synqonanthus caulescens,actinomorphic,4,3,3,1,0.518518518518518,0.611111111111111,0.25,0,0.5,0
M_PL_030,Tyttnera scabra,NA,4,4,2,0,0.333333333333333,0.473684210526316,0,0,0,0
M_PL_030,Xyris savanensis,actinomorphic,4,4,4,1,0.703703703703704,0.833333333333333,0.375,1,1,0
M_PL_030,Caperonia pallustris,actinomorphic,3,2,2,1,0.222222222222222,0.166666666666667,0.375,0,0,0
M_PL_030,Croton hirtus,actinomorphic,3,3,3,0,0.259259259259259,0.277777777777778,0.25,0,0,0
M_PL_030,Desmodium barbatum,zygomorphic,3,2,1,0,0.148148148148148,0.210526315789474,0,0,0,0
M_PL_030,Ludwigia decurrens,actinomorphic,3,2,2,0,0.148148148148148,0.166666666666667,0,0,0,0
M_PL_030,Melochia villosa,actinomorphic,3,3,3,0,0.37037037037037,0.5,0.125,0,0,0
M_PL_030,Mimosa camporum,zygomorphic,3,3,3,2,0.444444444444444,0.526315789473684,0.285714285714286,0,0,0
M_PL_030,Rhynchanthera serrulata,actinomorphic,3,2,2,0,0.185185185185185,0.166666666666667,0.25,0,0,0
M_PL_030,Saggitaria quyanensis,actinomorphic,3,2,2,0,0.259259259259259,0.333333333333333,0,0,0,0
M_PL_030,Shultesia brachyptera,actinomorphic,3,3,1,1,0.333333333333333,0.277777777777778,0.5,0,0,0.5
M_PL_030,Clidemia capitellata,actinomorphic,2,0,0,0,0,0,0,0,0,0
M_PL_030,Diodia multiflora,actinomorphic,2,2,2,1,0.37037037037037,0.444444444444444,0.25,0,0,0
M_PL_030,Heliconia psittacorum,zygomorphic,2,2,0,0,0.0740740740740741,0.105263157894737,0,0,0,0
M_PL_030,Miconia stephananthera,actinomorphic,2,1,1,0,0.111111111111111,0.111111111111111,0.125,0,0,0
M_PL_030,Sinningia sp1 M_PL_030,actinomorphic,2,2,0,0,0.0740740740740741,0,0.25,0,0,0
M_PL_030,Xyris laxifolia,actinomorphic,2,2,2,0,0.407407407407407,0.5,0.125,0,0,0
M_PL_030,Montricharida arborescens,zygomorphic,1,0,0,0,0,0,0,0,0,0
M_PL_030,Thalia geniculata,zygomorphic,1,0,0,0,0,0,0,0,0,0
M_PL_031,Humiria balsamifera,actinomorphic,11,9,9,0,0.914893617021277,1.025,0.285714285714286,1,1,0
M_PL_031,Poecilandra retusa,actinomorphic,8,8,8,1,1.06382978723404,1.125,0.714285714285714,0,1,0
M_PL_031,Bonnetia sessilis,actinomorphic,7,7,7,1,1.27659574468085,1.375,0.714285714285714,1,1,0
M_PL_031,Brocchinia acuminata,actinomorphic,7,6,6,1,0.340425531914894,0.35,0.285714285714286,0,0,0
M_PL_031,Clusia pusilla,actinomorphic,7,7,7,1,1.27659574468085,1.375,0.714285714285714,1,1,0
M_PL_031,Ilex retusa,actinomorphic,7,4,4,0,0.170212765957447,0.2,0,0,0,0
M_PL_031,Phthirusa adunca,actinomorphic,7,7,7,0,0.702127659574468,0.8,0.142857142857143,1,1,0
M_PL_031,Stegolepsis angustata,actinomorphic,7,7,7,1,0.978723404255319,1.025,0.714285714285714,0,0.5,0
M_PL_031,Calea lucidivenia,actinomorphic,6,4,4,0,0.404255319148936,0.475,0,0,0,0
M_PL_031,Tibouchina fraterna,actinomorphic,5,5,5,2,0.893617021276596,0.925,0.714285714285714,1,1,1
M_PL_031,Clusia grandiflora,actinomorphic,4,4,4,1,0.808510638297872,0.825,0.714285714285714,0,0,0
M_PL_031,Cybianthus quelchii,actinomorphic,4,3,3,0,0.212765957446809,0.25,0,0,0,0
M_PL_031,Digomphia laurifolia,zygomorphic,4,4,4,1,0.808510638297872,0.902439024390244,0.166666666666667,0,0,0
M_PL_031,Vaccinium puberulum,actinomorphic,4,4,4,1,0.787234042553192,0.85,0.428571428571429,1,1,0
M_PL_031,Vismia lauriformis,actinomorphic,4,3,3,0,0.638297872340426,0.725,0.142857142857143,0,0.5,0
M_PL_031,Borreria capitata,actinomorphic,3,2,2,0,0.106382978723404,0.125,0,0,0,0
M_PL_031,Heliamphora heterodoxa,actinomorphic,3,3,3,0,0.723404255319149,0.825,0.142857142857143,0,0.5,0
M_PL_031,Macairea pachyphylla,actinomorphic,3,3,3,0,0.638297872340426,0.725,0.142857142857143,0,0.5,0
M_PL_031,Marcetia taxifolia,actinomorphic,3,2,2,0,0.148936170212766,0.175,0,0,0,0
M_PL_031,Siphanthera cordifolia,actinomorphic,3,2,2,1,0.48936170212766,0.5,0.428571428571429,0,0,0
M_PL_031,Vaccinium euryanthum,actinomorphic,3,1,1,1,0.127659574468085,0.1,0.285714285714286,0,0,0
